01	0xc1180080
TauntWarning	0xae4ceacb
Taunt_1	0x48a9c985
Taunt_2	0x49a9c985
Taunt_A	0x58a9c985
Taunt_B	0x59a9c985
Taunt_Bully_01	0x0b40769a
Taunt_C	0x5aa9c985
Taunt_Combat	0xf575bab3
Taunt_CombatShove	0xf88f52a1
Taunt_Dead	0x0d1c32a7
Taunt_Default	0xd8f4f4de
Taunt_Flee	0x8f8e78a7
Taunt_Girl_01	0x87673ebf
Taunt_Loco	0x502847a8
Taunt_Lose	0x763047a8
Taunt_OnGround	0x57f321b8
Taunt_Response	0xea0222eb
Taunt_Shove	0x30a65c96
Taunt_Speech	0xb3407bfc
Taunt_Speech_HIGH_ENG	0xc11c4bed
Taunted	0x0d9cc985
TauntedChoices	0xe1895d8d
Taunts	0xd168dc87
TeachNote	0x07b47497
Teacher	0x7e114c93
TeacherChew	0x9d6af4b8
TeacherDisgust	0xe338d0cc
TeacherFinishClass	0x2b5a3ba5
TeacherIdle	0x9e33c1b9
TeacherListening	0x91c8eda6
TeacherNext	0xe1006dba
TeacherReply	0x6030fcab
TeacherSpeaking	0x5a907d92
TeacherSpeaking01	0xebb93183
Teacher_Idle	0x6984b490
Teacher_Scold	0x3e60c7bb
Teachers	0xcdf3ecdf
TeamHasBall	0x40544686
Ted	0x87221680
Ted01	0x80a4d0cb
TedCower	0x5da56ed3
TedThrow	0x7757e6fc
TeddyBear	0x1ca3dbd9
Teddybear	0x1ca3dbd9
TellAuthority	0x6a29a5ec
TellPal	0xa2b799d5
Tell_Off	0xad2bafcf
Tell_Off_Child	0xd6931f95
Temp	0x00b0538b
TennDoor	0x830435e6
Test	0x16b3538b
Test1	0x73a4d4cb
Test2	0x74a4d4cb
Test3	0x75a4d4cb
TestAlly	0x3a10b5b8
TestAmbient	0x62d11ebd
TestAmbientFootball	0x1bfd7f8a
TestBMXTrack	0x90b75a9e
TestBikeAI	0xc77f50a8
TestBikeUpHill	0x83e1d9be
TestBikes	0x3ccecd95
TestCarDriving	0x3d5bafed
TestCarFollowPath	0x044bc3fd
TestCombatAI	0x02713df2
TestConv_2Ped	0x824f8ada
TestConv_2PedA	0xc7afc6d4
TestConv_3Ped	0x1d9dacda
TestConversation	0xc960789f
TestCoryCarLot	0xd26791d5
TestCover	0x91372ca8
TestDog	0x6a0389d1
TestDrift	0xc36f1dba
TestDrift2	0xfb3010bd
TestDrift3	0xfc3010bd
TestEnterCar	0x123ce0c3
TestFacial	0x5a9ae288
TestFight	0xe69c03dc
TestFights	0x054ad995
TestForceRun1	0x1b799d89
TestForceRun2	0x1c799d89
TestFullNelson	0x469e2282
TestJenSchoolExterior	0xebe7c4bd
TestJenSchoolInterior	0x9dd1618c
TestJump	0x7826ecb9
TestKiss	0xbc520bba
TestMissionLog	0x86b3129b
TestMove	0xa38151ba
TestNPCProj	0x3cdb3eef
TestNewTarget	0x5bab399d
TestNothing	0x7be20e9d
TestPathfinding	0x2e05c7e3
TestPedFall	0x200e279a
TestPedPickup	0x79b27582
TestPedTran	0x94ba0b9c
TestPhotoGlass	0x648505ad
TestPlatform	0xe5e3bdd6
TestProjAcc	0x3aea7ea1
TestProjDetection	0xe61da988
TestRat	0xcba68cd1
TestRemember	0xd7ac7998
TestRevealPlayerRoom	0xc730b78d
TestRumbleRanged	0xf64068a7
TestScenes	0x49c8fbf1
TestSit	0xeced8cd1
TestSoak01	0xad4916c4
TestSoccerBall	0x5acef5ab
TestSpudCannon	0x978a0ebf
TestStart	0x94a7adc1
TestStealth	0x2965e485
TestString	0xeb89219e
TestTrainCar	0x6af57cb0
TestVehicleAI	0x928beaa2
TestWalkableMesh	0x7e80ffe7
TestZone	0x6a6e0fbc
Test_4_02	0x86491090
Tether1	0xf35a7be1
TetherLoco	0xd92904b8
TextAlly	0x79894aa2
TextGirl	0x059517a3
Thank	0xaad336cc
ThankYou	0xd1c087bf
Thanks	0x51500e80
ThanksAnyway	0x18b9ddc4
Theft	0xbfdb37cc
There	0xd4e137cc
Threaten	0x3bfefcd3
ThroatGrab	0x6c40aeb9
ThroatGrab_Gv	0x668252e4
ThroatGrab_Rcv	0x32923bd6
Throw	0xd2473bcc
ThrowActions	0x03b399b1
ThrowBombs	0xdb08279c
ThrowControl	0x734d5afd
ThrowFinish	0x1993dcec
ThrowFinishInaccurate	0x8ec5b5df
ThrowFinishLid	0x6ea131cb
ThrowFinishPlate	0x199b9be8
ThrowFinishTray	0x43627afb
ThrowLeft	0x0945bcce
ThrowLoop	0xfae7bece
ThrowMid	0x7af57686
ThrowNewspaper_2Part	0x096cd1d6
ThrowOps	0x307f7786
ThrowRight	0x260d33b4
ThrowSpeech	0x60953eac
ThrowSpeech1	0x517006a4
ThrowStart	0x088c38c7
ThrowStartMobile	0x0ec6b8b3
ThrowStart_Ted	0x94edaaf1
ThrowUp	0x31a8e1b1
ThrowUp_Child	0xba0b17c7
ThrowWeaponAway	0x782ae481
ThrowWeaponExec	0xe3a56d82
Throw_Spawn	0x7e9593ac
Throw_Stats	0x66ca1cad
Thrown	0xc4c05582
Thrown_Bike	0x48f290c9
Tier1	0x5b2f5acc
Tier2	0x5c2f5acc
Tier3	0x5d2f5acc
Tier4	0x5e2f5acc
Tier5	0x5f2f5acc
TightenSpoke	0x8d4667f9
TightenerFail	0x0a108180
TimeCycle	0xd536258e
TimeOut	0xbd4348d4
TimeOutTarget	0x4a7d22b7
TimeOut_Child	0x66a996a7
TimePeriods	0xed384eca
Timer	0x1d415ccc
TimerTutX	0x5a1ccc94
Timid	0x1b435ccc
Timpani	0x48ebbdd5
Tired	0x3c905dcc
TiredActions	0x914f34c1
TiredAnim	0xbd91fba3
TiredAnimation	0xa0de78d2
TiredLoop	0x842d75a5
TiredSpeech	0x3a25daec
TiredSprintLocoAnims	0x0dd08b84
Tired_In	0x54661989
Tired_Stop	0xf55705f9
Tired_UBO	0x937b02a8
Tired_UpperBody	0xe16d5fe2
Tired_UpperBody_Spawn	0x35edb0d6
Tired_Upperbody	0xe16d5fe2
ToDamageState	0x1f3654cf
ToDamageState1	0x0eb21798
ToDamageState2	0x0fb21798
ToDefault	0x92cfb6b1
ToDestroyedState	0xb39a5297
ToGetUp	0xb21111d0
ToHitStairs	0xb2a9a4d7
ToMount	0x1e9fbaba
ToNormalHits	0xdeacd7d1
ToSeat	0x006155fd
ToSpecial	0x0aea9085
ToStart	0x632eb3a4
Tobias01	0x5915d1d2
Tobias02	0x5a15d1d2
TobiasIdle	0x18c04ea5
TobiasIdle_END	0xb8dd80bc
Toggle	0x6049bafb
Toilet	0x3d3000fc
Toilet_Dunk_Cam	0x847dc483
Toilet_Dunking_Cam	0xeef363c0
Toilet_Grab	0xda52dbfd
Toilet_Start	0x149524ba
TonfaGrapple	0x7d3d11ba
TonfaGrappleTEMP	0x8d0258d7
TonfaImpale	0x34fc8ed2
TonfaImpaleNPC	0x6ded6afd
TonfaImpale_Exec	0xdc48db8d
Tonfa_Impale	0x0fd1c9a5
Tonfa_ImpaleOLD	0x04ee25d9
TooClose	0xccffaeb0
ToolBox	0xcb296add
Tools	0x679c2acd
Torch	0xdc602bcd
TorchFail	0xee7034c0
Torso	0x13692bcd
TorsoFront1	0x3f24dc8d
TorsoFront2	0x4024dc8d
Toss	0x6f51568b
TossBrush	0x23637ac5
TossStinkbomb	0xc8940de0
Tough	0x032c2ccd
ToughFactions	0xe21c00cf
Townies	0xa5471eea
TrackSW	0x9fb604d9
TrackSound	0x9862ea90
Tracking	0xafd0668d
TrainASumo	0x49503984
TrainingPlayer	0x8f19e5fe
TrainingPlayer_Wii_1	0xfda336ef
TransTutX	0xedeb34b8
Transfmr	0x6f498fcf
Transition	0x81b1d881
TrapCycle	0xfde60897
TrapEnd	0xa612c1da
TrapExplode	0xac45daf5
TrapExplodes	0x57a7b1ce
TrapExplodesReady	0x3c2265a4
TrapSprung	0x166edce5
Trapped	0x6eefc3da
Trapped_Locked_For_Player_1_08	0xbe895983
Tray	0x5a11578b
TrayAlternateMode	0x131d3bf1
TrayInHand	0xd24481c8
Tray_Hold	0x047cebd7
Tray_Initialise	0x44852ffd
Tray_Scatter	0x259a06c3
TreadWater	0x216ed4e8
Tree	0x5213578b
TreeCheck	0xa272dd98
TreeClimb	0x47ba6799
TreeFall	0xcdcde59d
TreeIdle	0xb27f4d9e
TreeLoco	0x5545b79e
Tree_Action	0x9bc6df96
Tree_Audio	0x45090fc3
Tree_and_Ladder_Climb_Cam	0x2dfb12ad
Trellis	0x3d8870a0
Trellis_Actions	0x6f80a38c
Trellis_Actions_PED	0x0770fde5
TrentGreet	0x0ce492b7
TrentL1	0x223db7a0
TrentRules	0x967712f9
TrespassWarn	0xafc611bd
TrespassWarning	0xb734d7b5
TrespassX	0x87685fbd
Trespassing	0x693cb2a0
Triangle	0x5c21d4c6
Tricks	0xf0faa6b0
TriggerMission	0xa0f6caae
TriggerPipeDamage	0xa5fb78f6
TriggerSign	0xb54b6eee
Triggered	0xd3d183a8
Trip	0x6915578b
Trip_Big_Kid_Alts	0xa06c6281
Trip_Bigkid_Cam_1	0x86bd34b1
Trip_Bigkid_Cam_2	0x87bd34b1
Trip_Kid_Alts	0x655495c2
Trip_Kid_Cam_1	0xbe770ab4
Trip_Kid_Cam_2	0xbf770ab4
TrnCarA	0xc95934bd
TrnCarB	0xca5934bd
TrnCarC	0xcb5934bd
Trophy	0x843278b1
TroyAttacks	0x7f9a3e8b
TruantX	0x5c23d3b7
Truck	0xcb1293cd
TrueEmptyNode	0xc13cf19e
TryAgain	0x992527fe
TryAgainBreak	0x3ec6159b
TryClothesAnim01	0x17a98596
TryClothesAnim02	0x18a98596
TryClothesAnim03	0x19a98596
TryClothesAnim04	0x1aa98596
TryClothesAnims	0xc5729998
TryOpen	0x75b9eaff
TryToGetOut	0xe6803cc8
TryingOn	0xa68c868b
Tube	0xe4da578b
Tubes	0xff02f5cd
TurfBreak	0xf2386e97
Turn	0x1de3578b
Turn0	0x0738f9cd
Turn1	0x0838f9cd
TurnA	0x1838f9cd
TurnB	0x1938f9cd
TurnControl	0xac39a4c9
TurnControlStart	0xf60ea0ce
TurnCrank	0x5e451d85
TurnCrank_fail	0x9bbef9da
TurnCrank_fail_real	0x52bf99d8
TurnCrank_fail_unused	0x0284b2ed
TurnCrank_loop	0xd13dcbdb
TurnCrank_loopNoSound	0xd9a56ad2
TurnDownGas	0x3684819b
TurnEnd	0x2a7572f7
TurnFast	0xa5e2b09f
TurnLaugh	0x08c0d6a0
TurnLeft	0xc4b97fa0
TurnOff	0x6e0f75f7
TurnOffTarget	0x535181bc
TurnOn	0xc0bb87e6
TurnOnGas	0x55263ad7
TurnOnPed	0xa3833cd7
TurnPage	0x80e407a1
TurnRight	0xd7c8378b
TurnSpawns	0xd52626b3
TurnStart	0xb9473d9e
TurnToFace	0x8977c29d
Turn_End	0x4d800ba3
Turning	0x518173f7
Turning_HeadTrack	0x313292c8
Tutorial	0x2ae2e4a9
TutorialJimmy	0xf00c8fc8
TutorialTags	0x170caae0
Tutorials	0xd1bb1ff0
TwoHandShove	0xfe6039e1
TwoHand_Throw	0x3e9143dc
UBO_Checks	0x04453180
UBO_Execute	0x10dfe2ba
UP	0xcf2b0080
Umbrella	0x1c7654ff
UmbrellaCheck	0x6001caed
Umpire	0xc86b58d5
UnLocked	0xafff43d2
Unarmed	0x962fa9a1
Unarmed_Loop	0xf9dc23d9
Unblockable	0xae38addc
Unblockable2	0x3c01a4ec
Unconscious	0x35002ad4
Undamaged	0x70752de0
UnderHand	0x73c4f1a6
Underhand	0x73c4f1a6
UnderhandSwing	0x5bb2229c
Uninterrupable_Hits	0x2b84f5af
Uninterruptable	0x4ca877ef
Uninterruptible	0x24158af0
UninterruptibleToggle	0xe4009bfe
Uninteruptable	0x5c1471e7
Unique	0xad1cf8e5
Unlock	0x3c765ee6
UnlockDoor	0xae862fb0
UnlockEffect	0x6d293cfe
Unlocked	0xafff43d2
Unlocks	0x078156e2
Unoccupied	0xafa324cf
Unseen	0x28f84be7
Up	0xcf2b0080
UpA	0x2e6b1680
UpB	0x2f6b1680
UpC	0x306b1680
Up_End	0x9f0c038c
UpdateTurn	0xe2b5fc91
UpdateWeapon	0xbd8fe79c
UpperBody	0x8866528d
UpperBodyOverrides	0x77d44e8d
UpperCut	0x10c231fc
UpperCutFF	0xa8268ae3
Uppercut	0x10c231fc
Uppercut_Charged	0x91836ace
UpperlandGV	0xd4d977e7
UpperlandRCV	0x7c4f57f2
Urinal	0xa1222eac
UsableByAnyone	0x493b4dfd
Use	0xbb6c1680
UseAlarm	0x22259584
UseBanana	0x68f47894
UseCrane	0x52617ea8
UseMonitor	0x5feae1ff
UseOverride	0x1f3f5796
UsePrank	0x75a3b08c
UsePrankChoices	0x59dbe0e2
UsePrankFindTarget	0x4b8925a5
UsePrankFlee	0xa728ffed
UsePrankFleeNode	0xe90e26ba
UsePrankKickMe	0xd79745da
UsePrankPlant	0x6ae519f9
UsePrankProjectile	0xa6d658e7
UsePrankRange	0x3460bf9a
UsePrankSeekProjectile	0x3ebddabb
UsePrefectsX	0x412df0fa
UseProp	0x3a3b32d1
UsePropAmbient	0xeeaafd95
UsePropCaf	0x02fbffa2
UsePropDirect	0x7f69608f
UsePropMailman	0x596672bf
UsePropObj	0xf51f03a3
UsePropOld	0x0d2503a3
UseSoccerGoal2	0x33c0eea6
UseSoccerGoal3	0x34c0eea6
UseSoccerGoal3Old	0x6bda5ae9
UseSoccerGoalEnd	0xa43cb7da
UseSoccerGoalStart	0x0339dd9b
UseSpudCannon	0x84214ca4
Useable	0x017d2bcf
UseableByAnyone	0xa21b36c5
UseablePlayerOnly	0x626923ba
Used	0xf5a3798b
UserActionRequest0	0xe27ff8cc
UserActionRequest15	0x5e7129e3
UserActionRequest6	0xe87ff8cc
UserActionRequest7	0xe97ff8cc
UserActionRequest9	0xeb7ff8cc
UsingDoor	0x1ad67599
UsingDoorSpawner	0x0609deb6
UsingDoorSpawnerRun	0x51e907b4
UsingProp	0x7742129b
Utils	0x894462df
VFast	0xaea70def
VFlyTrap	0xa6fae6d5
VOMIT	0x6f8145f0
VS_TOUGH	0xbd365bd5
VS_WIMP	0x331e37cf
VScared	0x32d9c6e0
VSlow	0xe777cef0
VTired	0xdee8ceca
VTiredActions	0x879e76f8
Valentine	0x960ad490
Vance	0xdd8265ee
Vance01	0x8689d1f2
Vance02	0x8789d1f2
VanceTake	0xb82833e5
VanceWait	0x92109ae5
VandalTag	0x9e227399
VandalWarn	0x9aa55186
VandalWarning	0x00dcc5e0
VandalX	0x78d9f2f2
Vandal_Choice1	0xa5ad32e8
Vandal_Choice2	0xa6ad32e8
Vandal_Choice3	0xa7ad32e8
Vandal_Choice4	0xa8ad32e8
Vandal_Choice5	0xa9ad32e8
Vandal_Choice6	0xaaad32e8
Vandal_Choice7	0xabad32e8
VandalismAnimation	0x71fe27b6
VandalismTag	0x8b014791
VariableSprint	0x1e741ad9
Vase	0x1942978b
VaseFront	0x0c9205f5
VaseRear	0x91beadcf
Vehicle	0x64cb5df8
VehicleAvoidDive	0x89ad04a3
VehicleAvoidDiveLeft	0xf08d909f
VehicleAvoidDiveRight	0x5b5bd490
VehicleAvoidance	0x2c0a9fa2
VehicleCamShots	0x662fe5c2
VehicleCower	0xa43f0c9b
VehicleCrime	0x02826f9b
VehicleDamage	0x63cab0db
VehicleHit	0xc339529a
VehicleObj	0x630b549a
Vehicles	0x7f14ff97
Vehicles_CarRide	0x2cd7edbb
Vehicles_Ride	0x642ebaa7
VenusFlyTrap	0x039385dc
VertJump	0x1b5b33ad
VertJumpThrow2	0x8b53cdbf
VertJumpThrows	0xac53cdbf
VertPass	0x1ef3fbad
VerticalSwing	0x7455b3a4
VerticalSwingLand	0x2fb9a2ea
VeryScared	0xea2b38a9
VeryTiredAnimation	0xfea440af
Victim	0xe8c9ea88
Victim2	0xea512590
Victory	0xd6e62690
Victory_Taunt	0x3d2eedd8
Volcano	0x8240f190
VomExec	0x3193c9a2
Vomit	0x6f8145f0
Vomit02	0xa9b251a3
Vomit03	0xaab251a3
Vomit2	0xff3b91f3
Vomit3	0x003c91f3
VomitChoice	0xec249b99
VomitFace	0x583e98a2
VomitFace2	0x3ae7e7b3
VomitLaugh	0xdee43e9d
VomitNow	0xb756d692
VomitSpeak	0x8b391d9a
VomitStun	0x21325ba4
VsBike	0x12bb4eb8
VsGoKart	0xed26a1e8
VsNPC	0x68fecef0
VsPlayer	0x26e54d8a
Vs_Authority	0x79d5bbca
Vs_Bitch	0x544e9698
Vs_Bully	0xfcdd2f9a
Vs_Girl	0x0e4712cd
Vs_Superior	0xf74c4e9c
Vtired	0xdee8ceca
WAVE_F	0x084389fa
WAVE_I	0x0b4389fa
WAVE_S	0x154389fa
WBALLOON	0x749c8dc6
WBALLOON_FILL	0x4e694ea3
WBalloon	0x749c8dc6
WBrush	0x5bed918b
WCamera	0xac93b1bb
WCameraSetInfo	0x64ba2ba3
WDigCam	0x4c31d5c2
WDish	0x05db5880
WFWarn	0x750d6fd2
WFireExt	0x60f4d9dd
WFtBomb	0x2b444cfa
WHatSVase	0x005fc8be
WHatSVase_proj	0x18373cf2
WHatVase	0xa5557e90
WHatVase_proj	0x375a50ea
WPCANNON	0xea3b88de
WPTurret	0x59baedf1
WProps	0x15525081
WTF	0x51f31680
WTRAY	0xe1068082
WTRAY_INIT	0xc25dfed5
WTRAY_Scatter	0x0c67edba
WTray	0xe1068082
W_DeadRat	0xa52be89b
W_Diary	0xbbb448f2
W_DiaryPU	0xd874db8b
W_Flashlight	0xcaa3bfe0
W_Fountain	0x0886b79b
W_GarbBin	0x11250ff6
W_Itch	0xdc8e6a87
W_PGun	0xe04f5788
W_TPRoll	0xed869fb0
WadeLaugh	0x2663acde
WadeResponse	0x54ee629e
Wait	0xa58ab98b
WaitActions	0x14d26390
WaitByPedType	0xa97f2a8e
WaitFade	0xf18c99f9
WaitForAnims	0xaaa5d6ac
WaitForBall	0x4b2f05be
WaitForBall2	0x9333a7bc
WaitForGift	0x90c8b2be
WaitForInput	0x8a3146b9
WaitForModel	0xc52b9cff
WaitForObjective	0xf9b089e3
WaitForPass	0x6171e5bf
WaitForPassThrow	0x65a188c9
WaitForPlayer	0xd5756c8a
WaitForPlayerMoving	0xf72481d0
WaitForPlayerToGetUp	0xd9e1229b
WaitForProp	0xebe2e9bf
WaitForTargetExit	0xaf91a894
WaitForTargetLoco	0x84529695
WaitForTargetTaunt	0x0d647e96
WaitForVictim	0xa46520bb
WaitInCan	0x5eeef9ef
WaitInside	0x39e70bcf
WaitInsideNotSeen	0xeda45a85
WaitInsideSeen	0x540dbda7
WaitMount	0x8cd257b6
WaitOneFrame	0x08a34bbd
WaitPickup	0xe91cc1d5
WaitPlayerSpeech	0xe4a67efb
WaitStart	0xd16150a0
WaitToSpeak	0x76b038b3
Waiting	0xa9d807d2
WaitingForThrow	0xeadc19de
WakeUp	0x4be80ff9
WakeUpBank	0x2f016692
WakeUpInf	0x2a7a89ef
WakeUp_Anywhere	0x6b5579f0
Wake_Cam	0xcc8daeec
Wake_Cam_2	0xfb903f81
Wake_Up_Cam	0x2a5584dc
Wake_Up_Cam_1	0x482df1e2
Wake_Up_Cam_2	0x492df1e2
Walk	0x258cb98b
WalkAlly	0xf96782cd
WalkAngry	0x387dfea9
WalkBasic	0x6562d1b9
WalkBasicFat	0x346adb8d
WalkBasicGreaser	0x18168bbc
WalkBasicNerd	0xd6d05a98
WalkBasicNonMaster	0x9ed058bb
WalkBasicWeen	0xac848f99
WalkIdlesExecute	0xcf23b78b
WalkOut	0x01d77d85
WalkStart	0x518ec1e6
WalkStop	0xa7f6edcf
WalkStop_Wait	0xb9ec9499
WalkTOWall	0x3ec3b9bb
WalkTired	0xdb5bdaf6
WalkWeen	0x6c3a73d0
WalkWeenSkip	0xbb36adc4
WalkWeenVamp	0x3e8311c5
Walk_Fat	0x47e885d1
Walk_Girl	0x7e41aab7
Walk_Idles	0x9dd68d9e
Walk_Speeds	0x0a2a74c7
Walk_Start	0xbcf438d0
Walk_StartLoco	0xdff3d2b1
Walk_Stop	0xa0c448b9
Walkback	0x88cfa1cd
Walking	0x29417c85
WallClimb	0x831d5ac8
WallHits	0x7e78ffdf
WallSmash	0xfeba55e1
WallStand	0xa8d745e2
WallUpperBody	0x3a7ffbc0
WallUpperBodyA	0xef1ab2c0
WallUpperBodyB	0xf01ab2c0
Wall_Break	0x66dd3eda
Wall_Check	0xaf8c75ea
Wall_End	0x266213e3
Wall_Hit	0xc22814e3
Wall_Hold	0xa86952b3
Wall_Idle	0xe1d571b3
Wall_Lean	0x23fcd8b3
Wall_Smoke	0x3218ff83
Wall_Smoke_A	0xa0204de7
Wall_Smoke_B	0xa1204de7
Wall_Smoke_C	0xa2204de7
Wall_Smoke_Idle	0x4543e794
Wall_Smoke_Idle_Child	0xae9ba4ff
Wall_Smoke_Opps	0x6d3bb895
Wall_Smoke_Start	0xc18a02e4
Wall_Smoke_Stub	0x7b804296
Wall_Start	0x9590eb84
Wand	0x248db98b
Wander	0xe58576f9
WanderGreet	0x0cdee8c3
WanderGreetAnim	0x8d10f1ab
WanderRain	0x0d32e0b0
WanderRainExec	0x8e2d04d2
Wanker	0x245b78f9
WantGift	0x286d53e3
WantGiftBase	0xa52bf18c
WantGiftGirls	0xbb1240f8
WantsGift	0x538e11a6
WantsToSmoke	0x45cbf8b0
WarmHands	0x9b945ad6
WarmingHands	0xff26dccb
WarmingHandsLoop	0x378318f8
WarmingHandsStart	0x3ffc12f0
WarmthFactor	0xc4abedba
Warn	0x3a8fb98b
WarnSet	0xac0938ef
Warning	0xe06f35ef
WarningAnimClose	0x0f13bdd0
WarningClose	0x5c7da28e
WarningPoint	0x94133af3
Warnings	0xf33f58e8
Wash01	0x300b23fa
Wash02	0x310b23fa
WashHands	0x35b777a1
Wash_01	0xe507fbff
Wash_02	0xe607fbff
Watch	0x67cbf4ff
Water	0x77ccf4ff
WaterFaucet	0x57bda8cb
WaterFountain	0x7b8055f7
WaterPipe	0xddd22795
WaterPuzzleCam	0x72779a9d
Waterpipe	0xddd22795
Wave	0x3d91b98b
Wave01	0xe62a89fa
Wave02	0xe72a89fa
Wave03	0xe82a89fa
WaveAtJimmy	0x86778ddb
WaveAtSecretary	0xc8526ad0
WaveAtSecretary_Child	0xb91237b1
WaveBack	0x207c7ab7
WaveToSec	0x4dc288a1
WaveWalk	0x72de4aba
WaveWander	0x9a911ca5
Wdish	0x05db5880
WeGreat	0xdfebb79c
WeHaveSnow	0x756d67fa
WeNeedAProperAnimation	0xb3bb7ca3
Weak	0xa892ba8b
WeakPed	0x1b6a78b2
WeapOverX	0x832350a4
Weapon	0xd097f2bd
Weapon1	0xa1af23b3
WeaponActionOpps	0x26d4c3be
WeaponActions	0xeda2aeb1
WeaponAnim	0x912f0a88
WeaponAttach	0xcd3897dd
WeaponBikeIdle	0xcdd24481
WeaponCarried	0xaafa2282
WeaponCheck	0x3ce182bf
WeaponChoice	0x25d85181
WeaponChoiceA	0x309be1ac
WeaponChoiceApple	0x9994f3cb
WeaponChoiceB	0x319be1ac
WeaponChoiceBanana	0x422f94d1
WeaponChoicePed	0xca15909f
WeaponClear	0xa9160cc0
WeaponCombatStrafeIdle	0x031e25f1
WeaponCrouch	0xbe1bdeb0
WeaponDetach	0x676cd6c8
WeaponFX	0x7aea42ab
WeaponFire	0xfe68b488
WeaponFired	0x3eba51f4
WeaponFiredSeen	0xe95f9ba5
WeaponIdle	0x90ff1989
WeaponIdleRun	0xdfb0d1c5
WeaponInit	0x709c1c89
WeaponInv	0xc1c03ea3
WeaponLoad	0x22c48389
WeaponManagement	0x6f38548e
WeaponObjectDamage	0x0ed9e6df
WeaponOffset	0xe3d937a7
WeaponRemoval	0x383783ae
WeaponRun	0x9f1f41a3
WeaponSelect	0x7c778584
WeaponSelectSpawn	0x838fa18d
WeaponSocial	0x49e7dab2
WeaponSpawns	0x90b327c4
WeaponSpeak	0x1eb270d9
WeaponSteal	0x8be8f9d9
WeaponStrafe	0x33ed9f8c
WeaponStruggle01	0x5e682880
WeaponStruggle02	0x5f682880
WeaponStruggle03	0x60682880
WeaponStruggle04	0x61682880
WeaponUpperBodyAnims	0x7edda1b5
WeaponWalk	0xf574f98a
WeaponWalkBasic	0xd5e7fb97
WeaponWarning	0xd0f58d9f
Weapon_Left	0x160a8cab
Weapon_Overrides	0xecd1ad92
Weapon_Right	0xcde284b2
Weapon_TO_BE_DELETED	0xdab873f2
Weapons	0xc3af23b3
Weave	0xde117980
WeaveR	0xec24f4bd
Wedgie	0x352257be
WedgieAttack	0x6dafd5d0
WedgieAttackComplete	0xfe00fde9
WedgieReceive	0x9a6596f6
Wedgie_Alts	0x3453deae
Wedgie_Cam_1	0xabdb649d
Wedgie_Cam_2	0xacdb649d
WeedKillerSpray	0x71d06b94
WeedKillerSpray2	0x05aa2bf3
Weee	0xae94ba8b
WeightShift	0x6a428de2
WeirdHat	0x42c805a9
Welcome	0xce937cf2
WfireCrime	0x65bfb2b3
Wfrisbee	0x299e6499
Wftball	0x349948fa
Wftball_Ted	0x806058b0
Wgascan	0x620490aa
WhatThe	0x95143ba6
WhatsUp	0x3ed83aa6
WheelBarrowInteract	0x308521be
WheelBrl	0x310febf5
WhichHand	0xa0249ded
Whip	0xe05fbb8b
Whiplash	0xeecf12a5
WhistleGameOver	0x5c408a83
WhiteKnight	0x86a5daa0
WhoArePrefectsX	0xd29770ea
WhoWantsToCheer	0xa5ee6fd5
WideScreen	0x23f612be
Wimps	0xb2690581
Win	0xb8ed1680
WinAttack	0x7882b7c9
WinRaceNIS	0x037f15e4
WindMill_R	0xdb6cc6b6
Windmill_L	0xd56cc6b6
Winter	0xfd68e885
WithDodgeBall	0x3c537297
WithoutBallActions	0x32268f8f
WithoutDodgeBall	0xe6495ccd
Wmallet	0x3a07bc8e
Wobble	0x85589aed
Wobble2	0x414cfb95
Woman	0xa233d381
WonGame	0xdc7e48e9
WonderNIS	0xad051881
Worange	0xe1eab4ae
Work	0xb539bd8b
WorkStim	0x223ecc96
WorkStimExec	0x33eedbee
WorkerAnims	0x309cd897
Workout	0x313d0cb0
Workout_Child	0xba58669b
WorldPickup	0x821078ee
Worth	0x828cd481
Wrench	0x1d84ada2
WrestChange	0xe30484db
Wrestlers	0x51bd3fd0
Wrestling	0x5dc740d0
Wrestling1	0xc8042691
Wrestling2	0xc9042691
Wrestling3	0xca042691
WrestlingACT	0x35d69a8d
WrestlingNPC	0x40449e8d
Wrestling_Dummy	0xf2cf7ccd
Write	0xff193982
Writhe	0x4b4f38a3
WritheOnGround	0x858457bd
Wtray	0xe1068082
Xylophone	0xf2e42ce9
Yardstick	0x16c177f4
Yay	0xbd6f1780
YelArow1	0x282ed7e1
YellForHelp	0x7e8eddeb
YellowB	0x0e8b16dd
Yes	0xc3711780
YoGoinDown	0x5d7d61dd
You	0xe3761780
YouHere	0x130fb1cd
YouSuck	0xa58d2ecf
Zoe	0xdcb91780
Zoe01	0x7d357ab6
Zoe02	0x7e357ab6
Zoe03	0x7f357ab6
ZoeAI	0x483e7ab6
ZoeAnimations	0xd38679ec
ZoeConv	0x345edfe8
ZoeConvPark	0x6e3613dd
ZoeDistract	0x92ef07df
ZoeDistract01	0xe3bafaea
ZoeDistract02	0xe4bafaea
ZoeDistract03	0xe5bafaea
ZoeDistract04	0xe6bafaea
ZoeDistract05	0xe7bafaea
ZoeDistractWait	0xd723f8e6
ZoeFailure	0x523552b5
ZoeIdle	0x5c4daae9
ZoeIdle_END	0x3ce85ac6
ZoeLoops	0xbfdd48c8
ZoeStart	0x86b4d0c3
ZoeTalk	0xf0d922eb
Zoe_01	0x4cad95e0
Zoe_02	0x4dad95e0
Zoe_03	0x4ead95e0
